Article,Journal
9209069,Mod.Phys.Lett.
9803027,Phys.Lett.
104108,J.Math.Phys.
9703096,Nucl.Phys.
204247,JHEP
7018,Int.J.Mod.Phys.
9904091,Eur.Phys.J.
6113,Adv.Theor.Math.Phys.
2176,JHEP
207127,JHEP
6077,Phys.Rev.
9311065,Z.Phys.
9712181,Phys.Lett.
9405142,Int.
205165,JHEP
9903027,Mod.Phys.Lett.
9709075,Nucl.Phys.
102118,J.Phys.
9807083,Class.Quant.Grav.
9909001,Phys.Rev.
9311084,Class.Quant.Grav.
106237,Mod.Phys.Lett.
9309099,Int.J.Mod.Phys.
9207086,Phys.
105095,Phys.Rev.
11030,Nucl.Phys.Proc.Suppl.
12182,Nucl.Phys.Proc.Suppl.
9305034,Phys.
108213,J.Math.Phys.
9310049,Acta
9906004,Phys.Lett.
105127,Phys.Rev.
207138,Phys.Lett.
9408005,Phys.Lett.
210082,Nucl.Phys.
9503166,Phys.
9912134,Phys.Rev.
207177,Nucl.Phys.
9705103,Commun.Math.Phys.
9403073,Nucl.Phys.
9308125,Mod.Phys.Lett.
9505056,Commun.Math.Phys.
11217,Phys.Rev.
9907057,Nucl.Phys.
202206,JHEP
111080,Fortsch.Phys.
9512146,J.Math.Phys.
9208070,Phys.Rev.
9803087,Nucl.Phys.
3016,Phys.Rev.
9809129,Phys.Rev.
104125,JHEP
201210,Phys.Lett.
9404023,Z.Phys.
1030,Phys.Rev.
9309073,J.Math.Phys.
102169,JHEP
107041,Phys.Lett.
9805199,Phys.Lett.
9510211,J.Phys.
9511094,Phys.Rev.
9905197,Int.J.Mod.Phys.
9205078,Mod.Phys.Lett.
303151,JHEP
9605074,Phys.Lett.
9304006,Nucl.
207009,Phys.Lett.
9910180,Int.J.Mod.Phys.
9707004,Int.J.Mod.Phys.
9510174,Phys.
9209054,J.Phys.
110001,Phys.Rev.
9811148,Phys.Rev.
9701156,Phys.Rev.Lett.
9407134,Mod.Phys.Lett.
203186,Nucl.Phys.
9611224,Int.J.Mod.Phys.
3163,JHEP
9506014,Phys.Lett.
9706027,Phys.Lett.
9211119,Commun.Math.Phys.
9809079,Commun.Math.Phys.
9209112,Mod.
9148,JHEP
9308083,Nucl.Phys.
9712053,Mod.Phys.Lett.
9605131,Phys.Lett.
9810127,Nucl.Phys.
101053,Nucl.Phys.
207273,JHEP
9507055,Nucl.Phys.
109213,JHEP
4196,Commun.Math.Phys.
102041,JHEP
9803004,Nucl.Phys.
9412010,Class.Quant.Grav.
9401135,Nucl.Phys.
9512180,Phys.Lett.
9908054,Mod.Phys.Lett.
9912198,Int.J.Mod.Phys.
202207,Phys.Rev.
9307178,Phys.Lett.
9806024,Nucl.Phys.
9710097,Nucl.Phys.
202072,Phys.Rev.Lett.
9212020,Phys.Rev.Lett.
207029,Phys.Rev.
9804053,Nucl.Phys.
9705091,Nucl.Phys.
11090,JHEP
112054,JHEP
9912287,Phys.Rev.
105269,Phys.Lett.
9709103,Nucl.Phys.
9504092,Phys.Rev.
203007,Prog.Theor.Phys.
9601034,Phys.Lett.
9309139,Mod.Phys.Lett.
112049,J.Phys.
110176,Phys.
103062,Phys.Rev.
9806150,Mod.Phys.Lett.
105192,JHEP
109190,Phys.Lett.
9406183,Nucl.Phys.
9310088,Int.
9412142,J.Math.Phys.
9903101,Phys.Rev.
9912165,Nucl.Phys.
9311008,Phys.Rev.
9810099,Nucl.Phys.
9908176,Nucl.Phys.
9711173,Phys.Rev.
9312035,Commun.Math.Phys.
11128,Class.Quant.Grav.
9705222,Acta
205286,JHEP
9810088,Phys.Lett.
108206,Lett.Math.Phys.
9310158,Phys.Lett.
106236,Mod.Phys.Lett.
9711003,Nucl.Phys.
9607234,Int.J.Mod.Phys.
110173,Nucl.Phys.
110160,Phys.Rev.
9606021,Annals
9607095,Commun.Math.Phys.
110248,Int.J.Mod.Phys.
9702115,Nucl.Phys.Proc.Suppl.
9601037,Phys.Lett.
9911129,Phys.Lett.
204198,Phys.Rev.Lett.
9204086,J.Phys.
101010,JHEP
9308131,Phys.Lett.
9905073,JHEP
9803209,Nucl.Phys.
9708093,Phys.Rev.
9708034,Nucl.Phys.Proc.Suppl.
9207013,Phys.
9608139,Phys.Rev.
104217,JHEP
9503170,Nucl.Phys.
9708005,Phys.Lett.
9709219,JHEP
9904101,Phys.Rev.
9910175,Class.Quant.Grav.
9712242,Int.J.Mod.Phys.
9608129,Nucl.Phys.
9804088,Theor.Math.Phys.
4166,Phys.Rev.
9205089,Nucl.Phys.
208009,Nucl.Phys.
9904092,Nucl.Phys.
9801206,JHEP
11021,Phys.Lett.
103238,Phys.Rev.
9512214,Mod.Phys.Lett.
9209057,Nucl.
201232,Phys.Lett.
9203068,Mod.Phys.Lett.
204256,Nucl.Phys.
9510179,Phys.Lett.
9902140,Phys.Rev.
9606061,Phys.Rev.
9903121,Mod.Phys.Lett.
9212126,Phys.Lett.
9607170,J.Phys.
208139,Nucl.Phys.
9610201,Phys.Lett.
9701117,Nucl.Phys.
9703195,Nucl.Phys.
110185,Phys.Rev.
9503182,Phys.Lett.
9706175,Phys.Lett.
9605224,Phys.Rev.
9508131,Nucl.Phys.
5277,J.Phys.
9607239,Nucl.Phys.
107195,JHEP
112228,Nucl.Phys.
106096,Nucl.Phys.
11192,JHEP
9908096,Nucl.Phys.
107204,Nucl.Phys.
204151,Mod.Phys.Lett.
9609209,Phys.Lett.
9511010,J.Phys.
203040,Phys.Lett.
9408097,Commun.Math.Phys.
9412081,Mod.Phys.Lett.
9610156,Nucl.Phys.
106215,J.Phys.
9306146,Nucl.Phys.
108223,Mod.Phys.Lett.
9707035,Phys.Rev.
9312164,Phys.Rev.
203229,Nucl.Phys.
9407045,Class.Quant.Grav.
9810094,Int.J.Theor.Phys.
9406091,Phys.Lett.
9310135,Mod.Phys.Lett.
9062,Phys.Rev.
104054,Mod.Phys.Lett.
202127,JHEP
9707256,Phys.Lett.
9912253,Nucl.Phys.
9411100,Nucl.Phys.Proc.Suppl.
9607096,Phys.Lett.
210254,Phys.Rev.
105129,JHEP
9408132,Phys.Lett.
9906121,Phys.Lett.
7087,Nucl.Phys.
9909062,JHEP
9508140,Phys.Lett.
9401160,Phys.Rev.
9607176,Prog.Theor.Phys.
9804052,Nucl.Phys.
9709136,Nucl.Phys.
9910205,JHEP
9901132,Phys.Rev.
9805136,Phys.Rev.
9812213,JHEP
205163,Nucl.Phys.
9807076,Phys.Rev.
101092,J.Phys.
204065,Mod.Phys.Lett.
9905098,Nucl.Phys.
9812197,Phys.Rev.
9205051,Phys.
108052,JHEP
9206007,Nucl.Phys.
9910086,Phys.Lett.
9611079,Mod.Phys.Lett.
9709087,Nucl.Phys.
9912003,Lett.Math.Phys.
9408032,Class.Quant.Grav.
9711129,Phys.Rev.
9709101,Phys.Rev.
9505084,Annals
9610020,Phys.Rev.
9709152,Nucl.Phys.
201004,Phys.Lett.
9801173,Phys.Rev.
9905220,Phys.Rev.
9605233,Phys.Lett.
9303084,Phys.Lett.
9807109,Phys.Rev.Lett.
107001,J.Geom.Phys.
9505073,Nucl.Phys.
9608026,Phys.Rev.Lett.
9405121,Commun.Math.Phys.
9611059,Phys.Rev.
9405043,Phys.Rev.
1188,Phys.Rev.Lett.
204213,Phys.Lett.
208051,Class.Quant.Grav.
111207,Phys.Rev.Lett.
9710141,Phys.Lett.
9909012,Phys.Lett.
9908033,Mod.Phys.Lett.
9402006,Nucl.Phys.
9909228,Nucl.Phys.
3197,Phys.Lett.
9810097,Mod.Phys.Lett.
9703158,Int.J.Mod.Phys.
104226,Phys.Lett.
9707093,JHEP
9702054,Phys.Lett.
9907083,JHEP
9405015,Phys.Lett.
9810240,JHEP
12144,Nucl.Phys.
9405076,J.Phys.
9708102,Phys.Rev.
9503005,Annals
9409173,Nuovo
103009,Mod.Phys.Lett.
9812162,Phys.Rev.
9504084,Phys.
111057,Phys.Rev.
11193,Int.J.Mod.Phys.
9901105,Nucl.Phys.
9809085,Nucl.Phys.
9307196,Commun.Math.Phys.
9906214,Nucl.Phys.
9710146,Nucl.Phys.
9609063,Mod.Phys.Lett.
208142,JHEP
9609011,Phys.Lett.
9807113,Phys.Lett.
9611148,Phys.Lett.
11076,J.Phys.
5172,Class.Quant.Grav.
9304041,Mod.Phys.Lett.
9703045,Int.J.Mod.Phys.
9705049,Commun.Math.Phys.
201091,Nucl.Phys.
203152,Phys.Rev.
207173,Phys.Rev.
9705193,Phys.Rev.
9405125,J.Phys.
9810082,Phys.
6020,Class.Quant.Grav.
202188,Phys.Rev.
9206051,Phys.Lett.
9307182,Phys.Rev.Lett.
202209,Phys.Lett.
9512057,Nucl.Phys.
9906181,Phys.Rev.
9603105,Phys.Lett.
9501023,Phys.Rev.
104200,JHEP
9510239,Mod.Phys.Lett.
12111,Int.J.Mod.Phys.
9609155,Phys.Lett.
9403156,Phys.Rev.Lett.
9502058,Phys.Lett.
9707036,Phys.Lett.
109022,Phys.Lett.
107014,Mod.Phys.Lett.
9610091,Nucl.Phys.
9406207,Phys.Rev.
301170,J.Math.Phys.
203083,JHEP
9608144,Z.Phys.
9907198,Phys.Rev.
105136,Nucl.Phys.
9610247,Mod.Phys.Lett.
9209100,Theor.Math.Phys.
202157,Nucl.Phys.
9907126,Phys.Lett.
9201059,Nucl.Phys.
3151,JHEP
111022,Int.J.Mod.Phys.
9605104,Nucl.Phys.
111287,Class.Quant.Grav.
208023,Mod.Phys.Lett.
9808080,Nucl.Phys.
108210,Mod.Phys.Lett.
201045,Nucl.Phys.
107058,Phys.
9805181,Phys.Lett.
9510136,Phys.Rev.
9810156,Annals
9211115,Nucl.Phys.
9509009,Nucl.Phys.
9302045,Int.J.Mod.Phys.
11141,Phys.Lett.
9811213,Nucl.Phys.
9907184,Nucl.Phys.
204180,Mod.Phys.Lett.
9210032,Int.
9603172,Phys.Lett.
9610027,Phys.Lett.
9205041,Nucl.Phys.
9902211,Nucl.Phys.
9311058,Int.J.Mod.Phys.
9903176,Nucl.Phys.
9802033,Nucl.Phys.
9810188,JHEP
9904083,Phys.Lett.
5112,Phys.Lett.
9911194,Class.Quant.Grav.
9610249,Phys.Lett.
211103,Nucl.Phys.
208102,Phys.Rev.Lett.
9801037,Mod.Phys.Lett.
9903172,Adv.Theor.Math.Phys.
104204,J.Phys.
9804029,Mod.Phys.Lett.
6225,Phys.Lett.
9908089,Nucl.Phys.
205046,Phys.Rev.
101209,Nucl.Phys.
9412063,Mod.Phys.Lett.
9412143,Annals
9911130,Phys.Lett.
9312055,Nucl.
9608179,Phys.Rev.
9908007,Nucl.Phys.
9203076,Int.J.Mod.Phys.
108084,Nucl.Phys.
7114,Phys.Rev.
9912174,JHEP
9509079,Phys.
107252,Class.Quant.Grav.
9509003,Phys.Rev.
9902087,Mod.Phys.Lett.
207245,Class.Quant.Grav.
9807200,JHEP
9912169,Nucl.Phys.
7199,Annals
203136,Phys.Rev.
207284,JHEP
9908060,JHEP
10126,Class.Quant.Grav.
9409002,Nucl.Phys.Proc.Suppl.
5278,Phys.Lett.
109135,Class.Quant.Grav.
9805140,Commun.Math.Phys.
105046,Nucl.Phys.
11215,JHEP
9906195,Phys.Lett.
9207020,Mod.Phys.Lett.
111146,Phys.Rev.
9604035,Nucl.Phys.
10183,Phys.Rev.
9605162,Theor.Math.Phys.
9404014,Annals
9501065,Phys.Lett.
9706017,Phys.Lett.
9201071,Phys.Lett.
9802097,Phys.Lett.
9504139,Phys.Rev.
9912233,Phys.Rev.
12251,Adv.Theor.Math.Phys.
6228,Phys.Lett.
9711098,Nucl.Phys.
106026,Nucl.Phys.
9506139,Mod.
9401072,Phys.Lett.
9303147,Class.Quant.Grav.
110016,Eur.Phys.J.
9811014,Phys.Rev.
9402096,Phys.Rev.
9809140,Phys.Lett.
2219,Nucl.Phys.
9511203,Phys.Lett.
105048,JHEP
9912055,Phys.Rev.Lett.
9410126,Phys.Rev.
9704109,Nucl.Phys.
202048,Annals
9912293,JHEP
9803066,Phys.Lett.
9402029,Phys.Rev.Lett.
9034,Class.Quant.Grav.
9605039,Nucl.Phys.
9806219,Int.J.Mod.Phys.
204114,Phys.Lett.
9706179,Phys.Lett.
112109,JHEP
108197,Mod.Phys.Lett.
203116,Nucl.Phys.
9211053,Nucl.Phys.
9206106,Phys.Lett.
8023,Nucl.Phys.
104055,Phys.Rev.
9910172,Nucl.Phys.
9501133,Nuovo
106079,JHEP
9609038,Phys.Lett.
9908101,Phys.Rev.
9801097,Phys.Lett.
9605188,Mod.
204223,Nucl.Phys.
205297,Nucl.Phys.
112130,Fortsch.Phys.
107235,Phys.Rev.
11092,Int.J.Mod.Phys.
9804015,Phys.Lett.
9306098,Prog.Theor.Phys.
9902014,J.Math.Phys.
205036,Prog.Theor.Phys.
9910094,JHEP
9911225,Prog.Theor.Phys.
9702107,Phys.Rev.
101039,JHEP
9801049,JHEP
9507010,Nucl.Phys.
9910023,Phys.Lett.
6215,Phys.Lett.
202054,Phys.Lett.
9201072,Mod.
9811015,Phys.Rev.
8033,JHEP
12003,Class.Quant.Grav.
9403082,Phys.Rev.
112042,Fortsch.Phys.
9707249,Nucl.Phys.Proc.Suppl.
9905155,Phys.Rev.
201261,Phys.Lett.
9304093,Phys.Rev.
9912183,Nucl.Phys.
9902187,Int.J.Mod.Phys.
102194,Phys.Rev.
10092,Nucl.Phys.
203066,Phys.Rev.
107065,Mod.Phys.Lett.
9609100,Phys.Rev.
9405134,Nucl.Phys.
9201052,Phys.Lett.
2086,Phys.Rev.
9507158,Nucl.Phys.
9912147,Nucl.Phys.
3020,Phys.Lett.
107090,Nucl.Phys.
9803261,Phys.Rev.
9804117,Int.J.Mod.Phys.
103252,Phys.Rev.
210163,Phys.Rev.
9606059,Int.J.Mod.Phys.
9158,JHEP
9703097,J.Math.Phys.
9211124,Phys.Lett.
110293,JHEP
9901116,Nucl.Phys.
207206,Class.Quant.Grav.
110167,Phys.Rev.
9404184,Phys.Lett.
9609120,Mod.Phys.Lett.
9905204,Phys.Rev.
9511209,Nucl.Phys.
202165,JHEP
205214,Nucl.Phys.
9910055,Phys.Rev.
5117,J.Math.Phys.
9610248,Int.J.Mod.Phys.
9207109,Nucl.Phys.
9910169,JHEP
111107,Phys.Lett.
9403111,Phys.Rev.
9806248,Acta
9407185,Phys.Lett.
202039,Phys.Lett.
9908149,Annals
6085,Int.J.Mod.Phys.
106058,Phys.Rev.
9911128,Annals
103051,J.Phys.
9607173,Mod.Phys.Lett.
9709040,Phys.Lett.
9207027,Phys.Lett.
9502090,Phys.
9711203,Int.J.Mod.Phys.
9708132,Phys.Lett.
9611163,Phys.Lett.
9512068,Nucl.Phys.Proc.Suppl.
9910103,Phys.
9307092,Nucl.Phys.
9605107,Phys.Rev.
9701185,Nucl.Phys.
9910111,JHEP
9207099,Phys.Rev.
9303005,Phys.Lett.
9309041,Class.Quant.Grav.
9401167,Lett.Math.Phys.
9409141,Phys.Lett.
9505067,Nucl.
109197,JHEP
9407157,Prog.Theor.Phys.
9906001,Phys.Lett.
9403035,Int.J.Mod.Phys.
9912181,Nucl.Phys.
9701083,Phys.Lett.
9310171,Int.
3154,Nucl.Phys.
9907112,Nucl.Phys.
9204082,Nucl.Phys.
9811083,Phys.Rev.
9812026,Class.Quant.Grav.
9406171,Mod.Phys.Lett.
9605218,Phys.Rev.
9905203,Phys.Lett.
9710186,J.Math.Phys.
9607084,Mod.Phys.Lett.
9604001,Phys.Lett.
103018,JHEP
9503132,J.Math.Phys.
9906219,Nucl.Phys.
8144,Phys.Lett.
12155,JHEP
9711127,Nucl.Phys.Proc.Suppl.
11125,Nucl.Phys.
9202012,Nucl.Phys.
9511096,Int.J.Mod.Phys.
9602097,Phys.Lett.
9607167,Nucl.Phys.
9703143,Phys.Lett.
9407190,Nucl.Phys.
9812159,JHEP
2189,JHEP
9911089,Phys.Rev.
208181,Phys.Rev.
9512170,Int.J.Mod.Phys.
9609194,J.Math.Phys.
9709204,J.Phys.
10117,J.Math.Phys.
9807196,JHEP
9709044,Nucl.Phys.
6165,Nucl.Phys.
9807077,Phys.Lett.
105201,J.Phys.
9709163,Phys.Rev.
9406070,Phys.Rev.
9605067,J.Phys.
205236,JHEP
9407010,Commun.Math.Phys.
9512140,Nucl.Phys.Proc.Suppl.
110073,Phys.Lett.
9701141,J.Math.Phys.
9609166,Nucl.Phys.
9806052,Commun.Math.Phys.
7158,JHEP
9810256,J.Math.Phys.
209234,Prog.Theor.Phys.
9310134,Phys.Lett.
9307049,Phys.Rev.Lett.
9902116,Nucl.Phys.
9304078,Phys.Lett.
6160,JHEP
9208018,Class.Quant.Grav.
9710034,Phys.Lett.
9201080,Nucl.Phys.
210030,Phys.Lett.
111167,Phys.Rev.
9712135,Fortsch.Phys.
6018,Adv.Theor.Math.Phys.
9710213,Phys.Rev.
9302130,Mod.Phys.Lett.
9911192,Nucl.Phys.
9910241,JHEP
9701155,Mod.Phys.Lett.
9606112,Nucl.Phys.
6012,Class.Quant.Grav.
9407027,Annals
9902017,Phys.Lett.
9801201,Annals
9804028,Phys.Rev.
7022,Phys.Rev.Lett.
9806242,Phys.Lett.
104066,Phys.Rev.Lett.
11116,Nucl.Phys.
9809158,Phys.Lett.
9508045,Phys.Rev.
106118,Mod.Phys.Lett.
9807155,J.Math.Phys.
9412188,Phys.Rev.
9207004,Phys.Lett.
9511155,J.Phys.
9702137,Int.J.Mod.Phys.
9307193,Phys.Rev.
206085,Phys.Rev.
9607101,J.Math.Phys.
7132,Phys.Rev.Lett.
9505159,Nucl.
111161,Commun.Math.Phys.
9711079,Mod.Phys.Lett.
104029,JHEP
9710219,Phys.Lett.
9605082,Nucl.Phys.
9710227,Phys.Rev.
9607021,Phys.Lett.
9312154,Phys.Rev.
9802063,Phys.Rev.
9910082,Class.Quant.Grav.
111264,Phys.Rev.Lett.
9905070,Phys.Lett.
9411205,Phys.
9605021,Prog.Theor.Phys.
9804025,Nucl.Phys.
9602043,Nucl.Phys.
9609058,Int.J.Mod.Phys.
111267,J.Math.Phys.
9211088,Phys.Lett.
9903036,Nucl.Phys.
9904169,Phys.Rev.
9403010,Phys.Rev.Lett.
9806176,Nucl.Phys.
9704028,Phys.Lett.
104131,Nucl.Phys.
9701027,Annals
3029,Nucl.Phys.
9705219,J.Math.Phys.
9708046,Phys.Rev.
9901084,Phys.Lett.
203132,Phys.Rev.
9707135,Int.J.Mod.Phys.
9812123,Phys.Lett.
7235,JHEP
9701125,Nucl.Phys.
9603051,Phys.Lett.
9508107,Nucl.Phys.Proc.Suppl.
5125,Prog.Theor.Phys.
9509118,Phys.Lett.
9506162,Nucl.Phys.
9611101,Phys.Lett.
4014,Phys.Rev.Lett.
9805018,Nucl.Phys.
109068,Phys.Rev.Lett.
9207015,J.Phys.
9305069,Phys.Lett.
9207115,Class.Quant.Grav.
9506064,Nucl.Phys.
9409047,Phys.Rev.
9304148,Phys.Rev.
9604163,Phys.Rev.
9304071,Phys.Rev.
9806225,Phys.Rev.
9811147,Nucl.Phys.
9702190,Phys.Lett.
9701149,Phys.Rev.Lett.
9409080,J.Phys.
9908172,Phys.Rev.
9203009,Phys.Lett.
9412041,Mod.Phys.Lett.
110058,Phys.Rev.
9901099,Adv.Theor.Math.Phys.
9712044,Phys.Rev.
9909205,Phys.Rev.
9904187,Phys.Lett.
9205086,Mod.Phys.Lett.
9511073,Phys.Rev.
9903007,Fortsch.Phys.
9207048,Theor.Math.Phys.
210064,JHEP
9405009,Phys.
9710199,Phys.Rev.
9610018,Nucl.Phys.
9312003,Nucl.
9304144,Lett.Math.Phys.
9610250,Int.J.Mod.Phys.
9604161,Phys.Lett.
9612103,Phys.Lett.
110222,Nucl.Phys.
8013,JHEP
9305178,Nucl.Phys.
5014,Phys.Rev.
209124,Phys.Rev.
9612194,Phys.Rev.Lett.
9207010,Phys.
9412070,Z.Phys.
112218,Phys.Rev.
9512184,Phys.Rev.
112196,Phys.Rev.
9411054,Phys.Rev.Lett.
209004,JHEP
9911094,JHEP
9601148,Nucl.Phys.
9207059,Phys.Lett.
9912193,Phys.Lett.
104084,JHEP
102091,JHEP
107178,JHEP
9707202,Commun.Math.Phys.
301099,JHEP
9706058,Eur.Phys.J.
9304106,Int.
9609022,Nucl.Phys.
106218,Class.Quant.Grav.
111162,Mod.Phys.Lett.
9904046,Phys.Rev.
9407059,Phys.Lett.
201167,Nucl.Phys.
9601137,Int.J.Mod.Phys.
9405174,Phys.Lett.
9802179,Phys.Lett.
9701005,Nucl.Phys.
9204085,Phys.Lett.
9906128,Phys.Rev.
9805119,Prog.Theor.Phys.
9701061,Int.J.Mod.Phys.
110060,Int.J.Theor.Phys.
9712012,Nucl.Phys.Proc.Suppl.
9702075,Phys.Rev.
9805030,JHEP
3174,Phys.Rev.
9506100,Mod.
206248,Phys.Rev.
9209110,Phys.Rev.
9903104,JHEP
9905006,Int.J.Mod.Phys.
108220,Nucl.Phys.
107165,JHEP
9407186,Commun.Math.Phys.
202164,Phys.Lett.
9504125,Nucl.
202030,Phys.Rev.
9910069,Phys.Lett.
9805208,Nucl.Phys.
9610134,Phys.Lett.
107215,JHEP
5149,Phys.Rev.Lett.
9310131,Phys.Rev.
107228,Class.Quant.Grav.
9303071,Nucl.Phys.
9912026,Int.J.Mod.Phys.
5199,Commun.Math.Phys.
9806178,Phys.Rev.
9506070,Lett.Math.Phys.
206222,Phys.Rev.
9303029,Phys.Rev.
9802018,Phys.Lett.
111217,JHEP
9901152,Phys.Rev.
9505078,Nuovo
9208077,Phys.
9604177,Nucl.Phys.
9908124,Phys.Rev.
9706074,Phys.Rev.Lett.
12051,Nucl.Phys.
9610053,Nucl.Phys.
10162,Phys.Rev.
108205,JHEP
108143,Phys.Lett.
9310198,Int.J.Mod.Phys.
9812010,Phys.Lett.
9710058,Phys.Lett.
9804023,Phys.Lett.
2073,Nucl.Phys.
9811183,JHEP
9804135,Phys.Lett.
207172,JHEP
202175,Nucl.Phys.
9404013,Int.J.Mod.Phys.
208063,Phys.Rev.
9310133,Int.
9503136,Annals
9802021,Int.J.Mod.Phys.
4068,Phys.Rev.
101156,Annals
11266,Phys.Lett.
3114,Commun.Math.Phys.
9812055,Commun.Math.Phys.
9206100,Phys.
9905201,Phys.Rev.
9505060,Phys.Lett.
6030,Nucl.Phys.
9206111,Mod.Phys.Lett.
9604172,J.Phys.
206093,Nucl.Phys.
207007,JHEP
9512135,Phys.Lett.
9811064,JHEP
9702142,Phys.Rev.Lett.
9406165,Class.Quant.Grav.
9601076,Z.Phys.
106232,Mod.Phys.Lett.
9904174,Nucl.Phys.
104003,Nucl.Phys.
205273,JHEP
110080,Phys.Lett.
9606087,Phys.Lett.
9502121,Mod.Phys.Lett.
9403013,Mod.Phys.Lett.
9702179,Phys.Lett.
9911097,Phys.Lett.
9701062,Nucl.Phys.
9406020,Phys.Lett.
9809182,Class.Quant.Grav.
9508115,Nucl.
9406082,Phys.Lett.
9908121,JHEP
1132,JHEP
9910052,Nucl.Phys.
9710235,Phys.Lett.
9505074,Nucl.
105128,Phys.Rev.
9911244,Mod.Phys.Lett.
9202069,Nucl.Phys.
9803051,Phys.Lett.
106041,Phys.Rev.
9911108,Int.J.Mod.Phys.
9205037,Phys.Rev.
101195,Phys.Rev.
101045,Mod.Phys.Lett.
201216,Mod.Phys.Lett.
203028,Phys.Lett.
9206015,Nucl.Phys.
207275,Phys.Rev.
9306150,Int.J.Mod.Phys.
3293,Phys.Rev.
9307188,Lett.Math.Phys.
9404148,Mod.Phys.Lett.
103038,Phys.Lett.
9312210,Int.
9703104,Mod.Phys.Lett.
9706180,Nucl.Phys.
9704117,Int.J.Mod.Phys.
9509106,Int.J.Mod.Phys.
102122,JHEP
9504148,Nucl.Phys.
9503001,Nucl.
9412108,Phys.Lett.
204107,Phys.Lett.
9703123,Phys.Lett.
208018,Phys.Rev.
102006,Nucl.Phys.Proc.Suppl.
9204040,Class.Quant.Grav.
6222,Nucl.Phys.
206106,Class.Quant.Grav.
4100,Nucl.Phys.
209093,Phys.Lett.
103220,Phys.Rev.
9312175,Nucl.Phys.
9303153,Phys.Lett.
9605033,Class.Quant.Grav.
9703168,Nucl.Phys.
9509093,Nucl.Phys.Proc.Suppl.
9911229,Nucl.Phys.
9308043,J.Math.Phys.
9304005,Phys.
9704093,Phys.Rev.
9703189,Commun.Math.Phys.
9701017,Nucl.Phys.
9511115,Phys.Rev.
7181,Phys.Lett.
9504031,Phys.Rev.
9211009,Int.J.Mod.Phys.
112157,Class.Quant.Grav.
12170,JHEP
211157,JHEP
5110,Phys.Lett.
112068,J.Math.Phys.
9803097,Nucl.Phys.
9804126,Nucl.Phys.
9307111,Phys.Rev.
9204024,Phys.
10229,Phys.Rev.
110063,Phys.Rev.
9406085,Phys.Lett.
9903064,Fortsch.Phys.
202130,Nucl.Phys.
8083,JHEP
9608065,Mod.Phys.Lett.
9710241,Phys.Rev.Lett.
9611165,Phys.Rev.
9705035,Phys.Rev.
207243,Phys.Lett.
9503063,Nucl.Phys.
9304070,Phys.Rev.
9709093,Phys.Lett.
9908034,Nucl.Phys.
9605169,Phys.Rev.Lett.
9905095,Phys.Lett.
3249,Phys.Lett.
9804160,Nucl.Phys.
1119,Phys.Lett.
9605164,Int.J.Mod.Phys.
9303133,Nucl.Phys.
102089,JHEP
9609152,Phys.Rev.
9209042,Nucl.
109017,Phys.Rev.
108202,JHEP
9701143,Nucl.Phys.
9802164,Phys.Lett.
205203,Nucl.Phys.
9511151,Commun.Math.Phys.
9801044,Phys.Lett.
9309017,Commun.Math.Phys.
205021,Nucl.Phys.
9804149,Phys.Lett.
9911174,Phys.
3135,Phys.Rev.
9603156,Phys.Rev.
9412116,Theor.Math.Phys.
9411099,Nucl.Phys.
9911010,Phys.Lett.
9207091,Phys.Lett.
9509138,Phys.Rev.
9705037,Nucl.Phys.
9408045,Z.Phys.
9912056,Phys.Rev.
9902021,J.Phys.
10269,Nucl.Phys.
4037,Nucl.Phys.
9408053,Commun.Math.Phys.
10152,J.Math.Phys.
9907016,Phys.Rev.
9908036,Nucl.Phys.
9804050,J.Phys.
9512024,Nucl.Phys.
9093,Phys.Rev.
9306002,Int.J.Mod.Phys.
9512145,Phys.Lett.
202071,Phys.Rev.
9207003,Nucl.Phys.
111244,Int.J.Mod.Phys.
9710218,Phys.Rev.
9709114,Nucl.Phys.Proc.Suppl.
12240,Class.Quant.Grav.
5242,Phys.Rev.
9612011,Phys.Lett.
9404156,Annals
9201039,Nucl.
9405113,Class.Quant.Grav.
9908077,JHEP
9408126,Commun.Math.Phys.
9807081,Phys.Lett.
9312107,Phys.Lett.
9309062,Int.J.Mod.Phys.
9608112,Phys.Lett.
9811257,Nucl.Phys.
301110,JHEP
4200,Annals
9909017,JHEP
109224,Phys.Rev.
6136,Acta
9611072,Phys.Rev.Lett.
9812091,Nucl.Phys.
102066,Mod.Phys.Lett.
9605180,Phys.Lett.
3017,Phys.Lett.
109073,Nucl.Phys.Proc.Suppl.
3173,Phys.Rev.
9804121,Nucl.Phys.
105096,Nucl.Phys.
9803263,JHEP
6074,J.Math.Phys.
111044,Phys.Rev.
9803250,Int.J.Mod.Phys.
9703055,Nucl.Phys.
107121,Commun.Math.Phys.
6192,JHEP
8079,Phys.Lett.
203200,JHEP
110214,Phys.Lett.
9904218,JHEP
8158,Phys.Lett.
209247,JHEP
9708166,Nucl.Phys.
9905050,JHEP
201259,JHEP
204050,Nucl.Phys.
9806031,Mod.Phys.Lett.
9507026,J.Math.Phys.
9612021,Phys.Lett.
9608019,Phys.Rev.
9603013,Phys.Rev.
9512131,Class.Quant.Grav.
105050,JHEP
9505135,Phys.Lett.
9303002,Phys.Lett.
9803164,Phys.Rev.
205174,Phys.Rev.Lett.
6231,Phys.Rev.Lett.
